# log mass, 12+log(OH), lower vals, upper vals,
11.55, 8.778092783505155, 8.720360824742269, 8.83943298969072
11.404545454545454, 8.785309278350516, 8.731185567010309, 8.83943298969072
11.25, 8.794329896907216, 8.742010309278351, 8.843041237113402
11.100000000000001, 8.792525773195877, 8.742010309278351, 8.83943298969072
10.95, 8.790721649484535, 8.74561855670103, 8.837628865979381
10.8, 8.785309278350516, 8.742010309278351, 8.83221649484536
10.65, 8.783505154639174, 8.73659793814433, 8.82860824742268
10.5, 8.772680412371134, 8.725773195876288, 8.825
10.35, 8.763659793814433, 8.713144329896908, 8.815979381443299
10.2, 8.74561855670103, 8.691494845360825, 8.801546391752577
10.054545454545455, 8.72938144329897, 8.664432989690722, 8.792525773195877
9.904545454545454, 8.702319587628866, 8.630154639175258, 8.770876288659794
9.75, 8.671649484536083, 8.590463917525772, 8.749226804123712
9.6, 8.640979381443298, 8.55798969072165, 8.720360824742269
9.45, 8.612113402061855, 8.523711340206185, 8.695103092783505
9.304545454545455, 8.577835051546392, 8.491237113402061, 8.66262886597938
9.15, 8.547164948453608, 8.460567010309278, 8.631958762886597
9.004545454545454, 8.521907216494846, 8.442525773195875, 8.604896907216494
8.85, 8.4840206185567, 8.401030927835052, 8.563402061855669
8.7, 8.440721649484535, 8.355927835051546, 8.525515463917525
8.55, 8.39020618556701, 8.30180412371134, 8.48221649484536
8.4, 8.334278350515463, 8.238659793814433, 8.429896907216495
8.25, 8.314432989690722, 8.20979381443299, 8.417268041237113
8.104545454545455, 8.276546391752577, 8.152061855670103, 8.406443298969071
7.954545454545455, 8.152061855670103, 7.987886597938144, 8.318041237113402
7.804545454545455, 8.30721649484536, 8.097938144329897, 8.514690721649485
7.654545454545454, 8.065463917525772, 7.885051546391752, 8.238659793814433
7.504545454545455, 8.04201030927835, 7.800257731958762, 8.272938144329897
