# row redshifts = 10,9,8,7,6,5,1,0.001
# mhalos = 10000000000.0,16681005372.000557,27825594022.07126,46415888336.12772,77426368268.11278,129154966501.48827,215443469003.18866,359381366380.4626,599484250318.9421,1000000000000.0
1.651068222525141349e-02 2.577347469808559388e-02 4.115094854418183817e-02 6.409950095180504126e-02 9.433296668304924637e-02 1.174632100857872924e-01 1.329015524974197227e-01 1.427522301148875239e-01 1.492078832703917779e-01 1.500634091626406874e-01
1.557018128469484300e-02 2.429981095879652289e-02 3.835357849053983720e-02 6.020197866231287442e-02 9.114297072502920705e-02 1.180443362036904531e-01 1.359525324127868751e-01 1.469255572862539772e-01 1.541111351536291474e-01 1.569163630344501126e-01
1.448631951242315002e-02 2.285090838395193932e-02 3.549698753640145865e-02 5.621294342886088563e-02 8.555938221514836073e-02 1.173922788498950875e-01 1.381346945326427655e-01 1.509569011117015136e-01 1.591775239681136878e-01 1.638418293243947832e-01
1.332152585849256075e-02 2.139922676072067084e-02 3.273141345057640345e-02 5.166491017976176242e-02 7.923415442929281072e-02 1.150750985526387965e-01 1.396513135982644094e-01 1.552324513446313448e-01 1.644456274906090087e-01 1.707149572004615923e-01
1.200112140743042968e-02 1.976992080701851090e-02 3.011107076542792610e-02 4.682158000916977064e-02 7.271785729336632809e-02 1.087518947882233356e-01 1.398480740644092724e-01 1.589427218489669891e-01 1.698299318632274235e-01 1.771735000371517099e-01
1.066928021212228649e-02 1.773643186541056654e-02 2.776824972407563805e-02 4.173518172735649762e-02 6.560923567237610110e-02 9.883150045024365060e-02 1.378806711356994619e-01 1.614315865474786893e-01 1.755549519127547198e-01 1.837509177971909380e-01
5.015095397559885849e-03 8.447922732555046207e-03 1.331959309552815246e-02 2.195645649705782812e-02 3.598586975301406449e-02 5.092388209497596824e-02 7.399364818712343694e-02 1.142616693113423371e-01 1.571631890543025434e-01 1.996867271049539427e-01
3.536643806458591218e-03 6.276489033225446379e-03 1.021131023929475710e-02 1.601486781045777935e-02 2.618791654407390604e-02 4.270469412300652301e-02 5.888153073159328038e-02 8.440801675853105979e-02 1.296150677156137632e-01 1.714873663494223544e-01
